Country/Territory;Code;1996;1996;1996;1996;1996;1996;1998;1998;1998;1998;1998;1998;2000;2000;2000;2000;2000;2000;2002;2002;2002;2002;2002;2002;2003;2003;2003;2003;2003;2003;2004;2004;2004;2004;2004;2004;2005;2005;2005;2005;2005;2005;2006;2006;2006;2006;2006;2006;2007;2007;2007;2007;2007;2007;2008;2008;2008;2008;2008;2008;2009;2009;2009;2009;2009;2009;2010;2010;2010;2010;2010;2010;2011;2011;2011;2011;2011;2011;2012;2012;2012;2012;2012;2012;2013;2013;2013;2013;2013;2013;2014;2014;2014;2014;2014;2014;2015;2015;2015;2015;2015;2015;2016;2016;2016;2016;2016;2016;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2021;2021;2021;2021;2021;2021;2022;2022;2022;2022;2022;2022
Indicator;;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper
Burkina Faso;BFA;-0,93;0,30;5,00;20,60;7,04;38,19;-0,91;0,28;5,00;20,50;8,50;37,00;-0,73;0,25;6,00;29,35;13,93;40,80;-0,80;0,25;7,00;25,87;10,95;38,81;-0,62;0,24;7,00;30,85;16,92;44,78;-0,54;0,22;10,00;36,54;19,71;47,60;-0,50;0,19;11,00;38,28;25,36;45,93;-0,43;0,15;15,00;42,11;30,14;49,76;-0,40;0,15;15,00;42,58;31,10;50,24;-0,34;0,14;16,00;43,75;35,10;52,40;-0,20;0,14;16,00;48,82;41,71;54,98;-0,19;0,13;16,00;49,76;41,23;54,03;-0,35;0,13;17,00;44,60;33,33;51,17;-0,43;0,13;18,00;41,78;31,92;49,30;-0,53;0,13;18,00;37,09;27,23;45,54;-0,55;0,14;16,00;33,65;24,04;43,27;-0,54;0,14;15,00;34,29;23,81;44,76;-0,45;0,16;14,00;35,71;25,24;46,67;-0,41;0,15;14,00;38,10;28,57;48,10;-0,46;0,14;14,00;34,76;25,71;45,24;-0,47;0,14;15,00;35,24;24,76;45,71;-0,47;0,14;13,00;35,71;26,19;45,71;-0,46;0,15;13,00;35,24;24,76;45,71;-0,61;0,15;13,00;28,30;21,70;39,62
Bangladesh;BGD;-0,93;0,21;6,00;20,10;10,05;32,16;-0,94;0,22;6,00;19,00;9,50;33,50;-0,99;0,17;8,00;20,90;10,45;30,35;-0,99;0,19;9,00;17,41;8,46;31,34;-1,15;0,19;9,00;14,43;5,97;23,38;-1,12;0,18;11,00;14,90;6,73;21,63;-0,98;0,16;13,00;17,70;10,05;29,67;-0,91;0,15;15,00;20,57;11,48;30,62;-0,83;0,15;16,00;23,44;12,92;35,41;-0,75;0,15;16,00;25,48;16,35;36,54;-0,78;0,14;16,00;26,07;16,59;35,55;-0,80;0,14;16,00;26,07;14,22;34,12;-0,73;0,13;17,00;28,17;17,37;36,62;-0,94;0,14;17,00;18,78;9,39;29,11;-0,87;0,14;16,00;20,66;13,15;33,33;-0,78;0,15;14,00;24,04;12,98;33,65;-0,77;0,15;14,00;25,24;12,86;35,71;-0,67;0,17;13,00;27,62;17,62;36,19;-0,68;0,16;13,00;27,62;17,14;37,62;-0,65;0,15;13,00;27,62;18,57;37,62;-0,64;0,15;13,00;27,14;19,05;39,52;-0,57;0,15;12,00;31,43;21,43;40,95;-0,63;0,16;12,00;28,57;20,48;39,05;-0,60;0,16;12,00;29,72;20,28;40,09
Bulgaria;BGR;-0,34;0,19;7,00;39,70;29,15;49,25;-0,22;0,20;7,00;44,50;33,50;55,00;-0,12;0,16;10,00;48,26;39,30;55,22;-0,06;0,17;11,00;51,24;42,79;57,71;-0,17;0,17;11,00;48,26;39,80;55,72;-0,12;0,16;11,00;49,52;42,31;57,21;-0,11;0,16;11,00;49,76;41,15;57,42;-0,11;0,14;15,00;51,20;44,50;55,98;-0,06;0,14;15,00;52,63;46,89;57,42;-0,12;0,14;15,00;51,92;42,79;57,69;-0,04;0,14;15,00;54,03;45,97;59,24;-0,10;0,13;16,00;51,66;45,02;58,77;-0,14;0,12;17,00;51,17;44,60;57,28;-0,12;0,13;17,00;51,64;45,54;57,75;-0,15;0,13;16,00;50,70;43,19;55,40;-0,08;0,14;15,00;54,33;44,71;62,02;-0,16;0,14;15,00;51,43;41,90;58,57;-0,14;0,15;13,00;49,52;38,10;57,14;-0,12;0,14;13,00;50,95;39,52;57,62;-0,11;0,14;13,00;50,95;40,95;57,62;-0,04;0,14;13,00;52,38;44,29;58,10;-0,13;0,14;12,00;49,05;40,48;54,76;-0,07;0,14;12,00;52,38;42,38;55,71;-0,11;0,15;12,00;49,53;40,09;55,66
Bahrain;BHR;-0,01;0,22;5,00;50,75;39,20;62,31;0,35;0,23;5,00;63,00;50,50;70,00;0,28;0,19;6,00;60,20;50,75;67,66;0,55;0,19;8,00;65,67;57,71;77,61;0,59;0,20;8,00;68,16;60,20;81,09;0,70;0,18;9,00;69,23;61,06;82,69;0,60;0,18;9,00;68,90;58,37;79,90;0,37;0,18;9,00;61,24;55,02;68,90;0,52;0,18;9,00;66,03;57,89;72,73;0,53;0,18;9,00;65,38;58,17;73,56;0,51;0,16;11,00;64,45;60,19;71,56;0,43;0,16;11,00;63,51;60,66;68,25;0,35;0,15;11,00;62,44;57,28;66,67;0,25;0,16;11,00;60,56;54,93;65,26;0,33;0,16;11,00;61,50;55,40;68,08;0,41;0,18;9,00;66,83;61,54;75,48;0,40;0,18;9,00;65,71;59,05;71,90;0,43;0,20;8,00;65,71;57,14;74,76;0,42;0,19;7,00;65,71;57,14;75,24;0,38;0,18;7,00;65,24;56,19;73,33;0,46;0,18;8,00;67,14;57,62;75,71;0,46;0,17;7,00;65,24;55,71;75,24;0,44;0,17;9,00;65,24;55,71;74,29;0,44;0,18;9,00;65,09;56,13;75,00
Bahamas, The;BHS;1,15;0,32;4,00;85,93;67,84;94,97;1,26;0,31;4,00;89,00;71,00;96,50;1,29;0,27;4,00;88,56;79,60;95,02;1,40;0,28;4,00;90,05;80,60;98,01;1,42;0,27;4,00;90,05;83,08;97,01;1,38;0,26;4,00;90,38;80,77;95,67;1,37;0,27;4,00;89,95;80,38;96,17;1,08;0,27;4,00;85,65;68,42;90,43;1,25;0,27;4,00;88,04;72,25;92,82;1,19;0,25;5,00;86,54;71,63;91,35;0,79;0,19;6,00;72,99;63,98;83,89;0,72;0,19;6,00;69,19;63,03;82,94;0,61;0,18;6,00;68,08;61,97;76,53;0,61;0,19;6,00;68,54;61,50;76,53;0,63;0,19;6,00;69,95;61,03;77,93;0,66;0,21;6,00;75,48;65,87;81,25;0,57;0,19;7,00;70,95;62,86;77,62;0,23;0,21;5,00;58,57;51,43;70,95;0,16;0,19;5,00;58,57;48,57;67,62;0,07;0,18;5,00;56,19;44,76;63,33;0,05;0,18;5,00;54,29;45,24;61,43;0,02;0,17;5,00;54,29;44,76;60,00;0,07;0,18;5,00;54,76;45,71;61,90;0,13;0,19;5,00;55,66;45,75;65,09
Bosnia and Herzegovina;BIH;-0,24;0,24;3,00;43,22;31,16;56,78;-0,67;0,21;5,00;30,50;17,50;42,00;-0,60;0,17;7,00;32,84;23,88;40,80;-0,66;0,18;9,00;32,84;19,90;40,30;-0,62;0,19;9,00;31,34;19,90;43,28;-0,49;0,16;11,00;37,50;26,92;44,71;-0,52;0,16;12,00;36,36;26,79;44,98;-0,50;0,16;13,00;39,71;26,79;46,89;-0,47;0,15;14,00;38,76;27,27;48,33;-0,41;0,15;14,00;40,87;31,25;50,00;-0,36;0,14;14,00;44,55;33,65;49,76;-0,36;0,14;14,00;44,08;33,65;50,71;-0,33;0,14;13,00;45,07;33,80;52,11;-0,20;0,13;16,00;49,77;42,72;55,40;-0,14;0,13;15,00;51,64;43,66;55,40;-0,13;0,15;12,00;51,92;41,83;61,54;-0,26;0,15;13,00;45,71;36,67;56,19;-0,19;0,17;11,00;47,14;34,29;56,19;-0,20;0,15;11,00;46,67;34,29;55,24;-0,23;0,15;11,00;45,24;33,81;54,29;-0,23;0,15;11,00;46,19;34,76;53,33;-0,32;0,14;10,00;42,38;31,43;51,90;-0,30;0,15;9,00;41,43;31,90;52,38;-0,31;0,16;9,00;41,51;30,19;52,36
Belarus;BLR;-0,80;0,26;5,00;24,12;12,06;39,20;-0,89;0,24;6,00;22,00;9,50;35,50;-1,10;0,22;8,00;15,42;2,99;28,86;-1,25;0,21;9,00;10,45;3,48;21,39;-1,07;0,21;9,00;15,92;6,47;27,86;-1,19;0,20;9,00;12,50;5,29;20,67;-1,16;0,21;9,00;11,96;4,31;25,36;-1,30;0,17;11,00;8,61;2,39;15,31;-1,17;0,17;11,00;11,48;5,26;20,57;-1,07;0,16;12,00;13,94;7,21;24,04;-1,03;0,15;12,00;15,64;7,58;27,49;-1,07;0,15;12,00;14,22;7,11;24,64;-1,11;0,15;11,00;13,15;6,10;22,07;-0,92;0,14;13,00;19,72;9,39;30,05;-0,88;0,14;13,00;20,19;13,15;32,39;-0,82;0,15;12,00;21,15;12,02;33,17;-0,88;0,15;12,00;19,05;11,90;30,00;-0,77;0,17;10,00;24,29;13,81;33,81;-0,88;0,16;10,00;19,52;10,48;30,00;-0,89;0,15;10,00;19,05;10,95;27,62;-0,86;0,15;10,00;20,95;12,38;27,14;-1,08;0,15;9,00;14,29;7,62;20,95;-1,12;0,15;9,00;12,38;6,67;20,48;-1,22;0,16;8,00;11,79;6,13;17,92
Belize;BLZ;0,08;0,35;3,00;54,77;36,18;68,34;-0,11;0,32;3,00;48,50;32,50;63,00;0,10;0,28;3,00;54,23;39,80;65,17;-0,05;0,29;4,00;52,24;36,82;63,18;0,19;0,27;4,00;58,21;44,28;68,16;-0,05;0,27;5,00;50,48;37,50;61,06;-0,05;0,27;5,00;51,20;38,28;60,77;0,02;0,21;6,00;54,07;44,98;60,77;-0,04;0,20;7,00;53,11;43,54;58,37;-0,13;0,19;8,00;50,96;39,42;58,17;-0,32;0,19;8,00;45,02;31,28;54,50;-0,28;0,19;8,00;46,45;33,18;54,03;-0,47;0,17;9,00;39,44;26,29;49,77;-0,44;0,19;8,00;41,31;27,23;51,17;-0,45;0,19;8,00;41,78;25,82;51,17;-0,81;0,20;7,00;21,63;9,62;35,58;-0,79;0,19;8,00;23,81;11,90;38,10;-0,97;0,22;6,00;17,14;8,10;30,00;-0,97;0,20;5,00;15,71;8,57;28,57;-0,84;0,19;5,00;20,00;9,52;32,38;-0,86;0,19;5,00;21,43;10,48;31,43;-0,83;0,17;5,00;21,43;12,86;31,43;-0,80;0,18;4,00;23,33;13,33;33,33;-0,72;0,19;4,00;24,53;15,57;38,68
Bermuda;BMU;1,21;0,43;1,00;87,44;63,32;98,99;1,21;0,39;1,00;86,50;65,50;98,50;1,23;0,33;1,00;86,07;70,15;95,52;1,21;0,38;1,00;85,07;66,67;96,02;1,23;0,36;1,00;86,57;68,16;95,02;1,09;0,35;1,00;84,62;65,87;94,23;0,85;0,37;1,00;77,99;57,89;90,91;0,81;0,41;1,00;72,73;55,98;90,43;0,83;0,38;1,00;75,12;57,89;89,95;0,85;0,36;1,00;76,44;58,65;89,90;0,86;0,40;1,00;76,30;59,24;91,00;1,11;0,41;1,00;84,83;63,51;95,73;1,09;0,41;1,00;84,98;62,91;96,24;1,10;0,40;1,00;85,45;64,32;94,84;1,10;0,39;1,00;85,45;64,79;94,84;0,02;0,52;1,00;60,10;20,67;77,40;0,83;0,50;1,00;77,14;57,14;91,43;0,81;0,51;1,00;77,14;52,86;92,86;0,81;0,48;1,00;77,14;53,81;91,43;0,82;0,48;1,00;77,14;54,29;91,90;0,78;0,49;1,00;77,14;52,38;92,38;0,62;0,52;1,00;72,38;45,71;90,48;0,64;0,50;1,00;72,38;46,67;90,00;0,69;0,46;1,00;74,06;51,89;89,62
Bolivia;BOL;-0,26;0,21;7,00;42,71;32,16;54,27;-0,23;0,21;7,00;44,00;33,00;55,00;-0,37;0,17;8,00;39,80;32,34;48,76;-0,38;0,18;10,00;40,30;31,34;49,75;-0,47;0,19;10,00;39,80;26,37;48,26;-0,63;0,17;13,00;33,17;19,23;42,79;-0,77;0,16;14,00;28,23;16,27;37,32;-0,85;0,15;16,00;23,92;12,44;31,58;-0,83;0,15;16,00;22,97;12,44;34,93;-0,98;0,15;16,00;17,31;9,13;25,48;-1,11;0,14;16,00;13,74;4,74;19,91;-1,03;0,14;17,00;14,69;8,53;25,59;-0,98;0,13;18,00;16,90;10,33;25,82;-1,02;0,14;18,00;15,96;8,45;25,82;-1,05;0,14;17,00;15,02;7,98;22,54;-1,06;0,15;15,00;12,02;7,21;21,63;-1,16;0,15;15,00;10,48;5,24;17,62;-1,24;0,17;13,00;9,52;5,71;17,62;-1,24;0,17;12,00;9,52;5,24;16,19;-1,21;0,16;12,00;9,52;5,71;16,67;-1,19;0,15;13,00;10,00;5,71;18,57;-1,22;0,15;12,00;9,52;5,24;16,67;-1,18;0,16;12,00;11,43;6,67;19,52;-1,30;0,17;12,00;9,43;5,19;15,57
Brazil;BRA;-0,22;0,19;9,00;44,22;33,67;55,28;-0,20;0,19;9,00;45,00;35,00;55,00;-0,24;0,16;10,00;42,29;35,32;51,74;-0,27;0,17;11,00;43,78;36,32;54,23;-0,37;0,17;11,00;42,79;29,35;49,75;-0,40;0,17;12,00;41,35;31,73;48,08;-0,48;0,16;12,00;38,76;28,71;45,93;-0,40;0,15;16,00;43,06;30,62;49,76;-0,41;0,15;16,00;42,11;31,10;50,24;-0,29;0,15;16,00;46,63;36,54;53,37;-0,10;0,14;17,00;51,18;44,55;58,29;0,06;0,14;17,00;55,45;49,76;61,61;0,05;0,13;18,00;56,81;50,23;61,50;-0,08;0,14;17,00;52,58;46,01;59,15;-0,09;0,14;17,00;52,58;45,07;56,34;-0,05;0,16;15,00;57,69;44,71;62,50;-0,19;0,15;15,00;50,48;39,05;58,57;-0,20;0,16;14,00;46,67;34,29;55,71;-0,31;0,15;14,00;42,86;31,43;52,38;-0,30;0,15;14,00;42,86;32,38;51,43;-0,22;0,15;14,00;46,67;34,76;53,33;-0,23;0,15;13,00;46,19;35,24;53,81;-0,30;0,16;12,00;41,90;31,90;52,38;-0,26;0,16;12,00;43,40;32,55;53,77
Barbados;BRB;1,05;0,32;4,00;82,41;63,82;92,96;1,23;0,30;4,00;87,50;71,00;94,50;1,40;0,26;4,00;90,05;81,09;98,51;1,49;0,28;4,00;92,04;82,59;100,00;1,52;0,27;4,00;91,04;84,08;100,00;1,42;0,26;5,00;91,35;82,69;97,12;1,33;0,27;5,00;89,47;79,90;95,69;1,23;0,23;6,00;89,47;73,68;92,82;1,31;0,24;6,00;88,52;79,90;92,82;1,30;0,23;6,00;88,46;80,29;92,79;1,01;0,18;7,00;82,46;69,19;88,15;1,07;0,18;7,00;83,41;72,51;88,63;1,07;0,17;7,00;83,57;72,30;88,73;1,03;0,18;7,00;82,16;70,89;87,32;1,04;0,18;7,00;83,57;71,36;87,79;1,08;0,20;7,00;83,17;75,48;87,02;1,06;0,19;7,00;81,90;74,76;87,62;0,76;0,20;6,00;75,24;65,24;84,29;0,63;0,20;5,00;72,86;60,95;79,05;0,36;0,18;5,00;62,86;55,71;73,33;0,32;0,18;6,00;61,43;53,33;73,33;0,30;0,16;6,00;60,48;54,29;68,10;0,34;0,17;6,00;61,90;53,33;70,95;0,36;0,18;6,00;60,38;54,25;70,75
Brunei Darussalam;BRN;0,82;0,35;3,00;77,39;59,30;89,95;0,53;0,34;3,00;65,00;50,50;84,00;0,52;0,30;3,00;64,18;51,74;83,58;0,48;0,33;4,00;64,68;51,24;82,59;0,56;0,32;3,00;67,16;53,73;84,08;0,37;0,31;3,00;61,06;47,60;76,44;0,23;0,32;3,00;57,89;44,02;70,81;0,12;0,33;3,00;55,98;42,11;68,90;0,40;0,33;3,00;62,20;51,20;79,90;0,46;0,26;5,00;63,94;55,77;77,88;0,78;0,20;6,00;72,04;63,51;83,89;0,77;0,21;6,00;72,51;63,51;83,41;0,84;0,19;6,00;75,59;65,26;84,98;0,79;0,20;6,00;72,30;64,32;85,45;0,59;0,18;7,00;68,08;60,09;76,06;0,47;0,21;5,00;68,75;61,54;76,92;0,38;0,21;5,00;64,76;58,57;73,33;0,53;0,20;6,00;69,52;58,10;78,10;0,62;0,19;6,00;72,38;61,90;78,57;0,60;0,18;6,00;72,38;61,90;77,14;0,59;0,18;6,00;72,38;60,48;78,57;0,90;0,18;4,00;79,05;70,95;85,71;0,86;0,19;4,00;78,57;68,57;85,71;0,93;0,20;4,00;80,19;69,34;86,79
Bhutan;BTN;-0,03;0,35;3,00;49,75;32,16;64,82;0,04;0,33;3,00;53,00;35,50;65,50;0,13;0,29;3,00;55,22;39,80;68,66;0,07;0,33;3,00;56,22;38,31;67,16;0,14;0,32;3,00;56,72;41,29;68,66;0,22;0,29;5,00;58,65;44,23;69,23;0,33;0,23;8,00;59,33;50,72;69,86;0,21;0,25;8,00;58,85;49,76;66,51;0,37;0,25;8,00;61,24;53,11;71,29;0,42;0,20;9,00;61,54;56,73;71,63;0,22;0,16;10,00;60,19;53,08;63,98;0,16;0,16;10,00;60,66;51,18;63,03;0,21;0,16;10,00;61,50;53,05;63,85;0,26;0,16;11,00;61,03;55,40;65,73;0,32;0,15;13,00;60,56;55,40;66,67;0,42;0,17;11,00;67,31;62,02;75,48;0,53;0,17;11,00;69,52;62,86;76,19;0,51;0,19;10,00;69,05;58,10;78,10;0,63;0,18;9,00;73,33;62,38;78,57;0,55;0,18;7,00;70,00;60,48;77,14;0,58;0,18;7,00;71,90;60,48;78,10;0,58;0,17;7,00;69,05;60,95;76,19;0,60;0,18;8,00;70,00;60,00;80,48;0,67;0,19;8,00;71,70;61,32;82,55
South Sudan;SSD;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;-1,27;0,32;4,00;9,39;0,47;26,76;-1,42;0,21;8,00;4,69;0,00;13,62;-1,54;0,20;9,00;3,76;0,00;10,33;-1,85;0,20;9,00;0,96;0,00;2,40;-1,89;0,20;10,00;0,95;0,00;2,38;-1,98;0,21;10,00;1,43;0,00;4,76;-1,97;0,21;10,00;1,43;0,00;4,29;-1,99;0,21;10,00;1,43;0,00;4,29;-2,01;0,21;10,00;1,43;0,00;4,29;-1,97;0,23;8,00;1,43;0,00;4,76;-2,07;0,23;8,00;1,43;0,00;3,81;-2,06;0,22;8,00;1,42;0,00;3,77
Botswana;BWA;0,58;0,21;6,00;66,83;59,30;79,90;0,63;0,22;6,00;68,50;60,00;83,00;0,58;0,18;6,00;67,16;59,70;80,10;0,56;0,18;9,00;66,67;58,21;78,11;0,67;0,19;9,00;69,15;62,69;83,08;0,56;0,17;10,00;67,79;58,65;75,48;0,54;0,17;10,00;66,03;57,89;73,68;0,51;0,16;12,00;64,59;58,85;70,33;0,54;0,16;12,00;66,51;58,37;71,77;0,61;0,16;13,00;69,23;58,65;77,88;0,59;0,16;13,00;67,30;61,14;74,41;0,60;0,16;13,00;67,77;62,09;75,83;0,60;0,15;13,00;67,61;62,44;75,59;0,59;0,15;14,00;67,61;61,97;75,12;0,49;0,15;15,00;65,73;60,09;71,36;0,54;0,16;13,00;71,63;65,38;76,92;0,48;0,16;14,00;68,10;61,43;74,76;0,38;0,18;12,00;63,33;56,19;73,81;0,36;0,17;12,00;63,33;56,67;73,81;0,38;0,16;12,00;64,76;57,62;73,33;0,43;0,16;12,00;64,76;57,62;73,81;0,38;0,15;12,00;63,81;55,24;72,38;0,45;0,15;12,00;66,19;56,67;73,81;0,47;0,16;12,00;66,04;56,60;74,53
Central African Republic;CAF;-1,15;0,35;3,00;15,58;1,51;32,66;-1,17;0,33;3,00;13,50;2,00;32,50;-1,38;0,29;3,00;6,97;0,50;23,88;-0,96;0,26;5,00;19,90;6,47;36,32;-1,43;0,25;5,00;6,47;0,00;16,92;-1,56;0,23;7,00;4,33;0,00;12,98;-1,45;0,20;9,00;6,70;0,48;12,92;-1,54;0,20;9,00;3,35;0,48;10,05;-1,57;0,20;10,00;2,39;0,00;9,09;-1,43;0,19;9,00;5,77;1,44;11,54;-1,32;0,15;12,00;7,11;2,37;14,22;-1,31;0,14;12,00;7,58;2,84;13,27;-1,31;0,14;12,00;7,04;2,35;14,08;-1,44;0,14;12,00;3,76;0,47;9,39;-1,81;0,14;13,00;0,47;0,00;2,82;-1,71;0,15;12,00;1,44;0,00;2,88;-1,71;0,15;11,00;1,43;0,48;4,29;-1,85;0,17;11,00;1,90;0,48;4,76;-1,76;0,16;11,00;2,38;0,95;5,24;-1,72;0,16;11,00;3,33;1,43;6,19;-1,76;0,16;11,00;3,33;0,95;5,24;-1,75;0,15;9,00;4,29;0,95;4,76;-1,69;0,16;9,00;4,29;1,43;6,67;-1,70;0,16;9,00;3,77;1,42;6,60
Canada;CAN;1,65;0,19;8,00;94,97;88,94;100,00;1,71;0,20;8,00;94,50;91,00;100,00;1,67;0,16;9,00;94,03;90,05;99,00;1,66;0,18;9,00;94,53;89,05;100,00;1,70;0,18;9,00;94,53;89,55;100,00;1,69;0,17;9,00;94,71;90,38;100,00;1,65;0,17;9,00;93,78;89,95;98,56;1,80;0,16;12,00;96,65;90,91;100,00;1,80;0,15;13,00;96,17;90,91;100,00;1,80;0,15;13,00;96,15;90,87;100,00;1,80;0,15;13,00;96,68;91,00;100,00;1,80;0,15;13,00;96,21;91,00;100,00;1,73;0,14;14,00;94,37;90,14;100,00;1,76;0,15;14,00;95,31;90,14;100,00;1,75;0,15;13,00;95,31;90,14;100,00;1,89;0,16;12,00;95,19;89,90;100,00;1,81;0,16;12,00;95,71;90,00;100,00;1,80;0,17;11,00;96,67;90,95;100,00;1,76;0,16;11,00;96,19;88,57;100,00;1,72;0,15;11,00;94,76;88,57;99,52;1,72;0,16;11,00;94,76;89,05;99,52;1,62;0,15;10,00;93,33;89,05;99,05;1,59;0,16;10,00;91,90;87,62;98,57;1,57;0,17;10,00;92,92;87,74;99,06
Switzerland;CHE;1,93;0,19;8,00;100,00;93,97;100,00;1,93;0,20;8,00;99,00;93,00;100,00;1,95;0,16;9,00;99,50;94,53;100,00;1,92;0,18;9,00;100,00;93,03;100,00;1,90;0,18;9,00;98,51;93,03;100,00;1,89;0,17;9,00;98,08;92,79;100,00;1,90;0,17;9,00;98,09;92,82;100,00;1,80;0,17;10,00;97,13;90,43;100,00;1,83;0,17;10,00;97,61;90,91;100,00;1,80;0,17;10,00;96,63;90,87;100,00;1,74;0,16;11,00;95,73;90,52;100,00;1,75;0,16;11,00;94,31;90,05;100,00;1,72;0,15;11,00;93,90;90,14;100,00;1,81;0,16;11,00;96,71;90,14;100,00;1,80;0,16;11,00;96,24;90,14;100,00;1,99;0,17;10,00;98,08;90,87;100,00;1,91;0,17;10,00;97,62;90,95;100,00;1,91;0,18;9,00;98,10;91,90;100,00;1,89;0,17;9,00;99,05;91,43;100,00;1,89;0,17;9,00;99,05;91,90;100,00;1,86;0,17;9,00;99,05;92,38;100,00;1,78;0,16;8,00;97,62;90,48;100,00;1,77;0,17;8,00;97,62;90,00;100,00;1,75;0,18;8,00;97,64;89,62;100,00
Chile;CHL;1,11;0,19;9,00;85,43;71,36;89,95;1,10;0,19;9,00;84,50;72,00;91,00;1,26;0,16;9,00;86,57;83,08;92,04;1,26;0,17;10,00;87,06;81,59;92,54;1,18;0,17;11,00;85,07;79,60;90,05;1,17;0,17;12,00;86,54;76,92;91,83;1,21;0,16;12,00;87,08;80,86;90,91;1,18;0,15;15,00;88,04;78,47;89,95;1,20;0,15;15,00;87,56;80,86;89,95;1,21;0,15;15,00;87,98;81,73;89,90;1,19;0,15;15,00;86,73;80,09;89,57;1,23;0,15;15,00;87,68;80,57;90,05;1,26;0,14;15,00;86,85;82,16;90,14;1,29;0,15;15,00;86,85;83,57;90,14;1,26;0,15;15,00;86,85;81,22;90,14;1,35;0,16;14,00;86,54;83,17;89,90;1,22;0,15;14,00;84,76;80,00;88,10;0,96;0,16;13,00;80,00;74,76;85,71;0,98;0,16;13,00;80,48;75,24;85,24;0,94;0,15;13,00;79,05;73,33;84,76;0,92;0,15;13,00;79,52;73,33;85,24;0,93;0,15;12,00;80,00;74,76;85,71;0,89;0,16;12,00;80,48;72,38;85,71;0,69;0,16;12,00;72,64;63,21;81,60
China;CHN;-0,55;0,19;8,00;33,67;22,11;43,72;-0,48;0,20;8,00;36,00;24,50;46,50;-0,52;0,16;9,00;35,32;27,86;41,79;-0,52;0,18;10,00;37,81;25,37;45,77;-0,55;0,18;10,00;35,32;23,38;44,28;-0,59;0,17;12,00;35,58;20,67;42,79;-0,65;0,16;12,00;32,06;21,05;40,67;-0,70;0,15;13,00;28,71;19,14;41,15;-0,60;0,15;14,00;34,45;22,01;44,50;-0,48;0,15;14,00;37,98;25,96;48,56;-0,46;0,15;15,00;41,23;28,91;47,87;-0,47;0,15;15,00;38,86;28,91;47,39;-0,45;0,14;16,00;40,85;29,58;48,83;-0,55;0,14;16,00;35,68;26,29;46,01;-0,53;0,14;15,00;37,56;25,82;46,01;-0,40;0,16;13,00;40,38;29,81;50,96;-0,41;0,15;13,00;40,95;29,05;51,90;-0,32;0,17;12,00;41,43;30,48;52,38;-0,26;0,16;12,00;45,24;31,90;52,86;-0,19;0,15;12,00;48,57;35,71;55,71;-0,26;0,16;11,00;44,76;31,90;52,86;-0,10;0,15;10,00;51,43;40,48;55,71;0,01;0,16;10,00;52,86;45,24;58,10;-0,04;0,16;10,00;52,83;41,04;57,08
